lemma	pos	polarity_score	has_polarity	provenance
nabis	noun	0	neutral	SILVER
natio	noun	0	neutral	SILVER
naturabilis	adj	0	neutral	SILVER
naturale	noun	0	neutral	SILVER
naturalis	adj	0	neutral	SILVER
nauale	noun	0	neutral	SILVER
naualis	adj	0	neutral	SILVER
nauifragus	adj	-0.5	negative	SILVER
nauium	noun	0	neutral	SILVER
necesse	noun	0	neutral	SILVER
nefarius	adj	-1	negative	SILVER
nefas	noun	-1	negative	SILVER
negligentia	noun	-0.5	negative	SILVER
negotium	noun	-0.5	negative	SILVER
nemo	adj	-0.5	negative	SILVER
nepotalis	adj	0	neutral	SILVER
nepotatus	noun	0	neutral	SILVER
nequam	adj	-1	negative	SILVER
nequam	noun	-1	negative	SILVER
nitiditas	noun	0.5	positive	SILVER
nobilitas	noun	1	positive	SILVER
noctans	adj	0	neutral	SILVER
nocumentom	noun	-0.5	negative	SILVER
noicius	adj	0	neutral	SILVER
nominalis	adj	0	neutral	SILVER
nominarii	noun	0	neutral	SILVER
norma	noun	0.5	positive	SILVER
normalis	adj	0.5	positive	SILVER
nothus	adj	0	neutral	SILVER
noualis	adj	0.5	positive	SILVER
nouitas	noun	0	neutral	SILVER
nouus	noun	1	positive	SILVER
noxa	noun	-1	negative	SILVER
nuculeus	noun	0	neutral	SILVER
nuditas	noun	0	neutral	SILVER
obesitas	noun	-0.5	negative	SILVER
obessus	adj	-0.5	negative	SILVER
obliterus	adj	-1	negative	SILVER
obprobiom	noun	-1	negative	SILVER
obscaenitas	noun	-1	negative	SILVER
obsoletus	adj	-0.5	negative	SILVER
obstaculom	noun	-0.5	negative	SILVER
obstinatio	noun	-1	negative	SILVER
occasio	noun	0.5	positive	SILVER
oclus	noun	0	neutral	SILVER
oculare	noun	0	neutral	SILVER
ocularis	adj	0	neutral	SILVER
ocularius	adj	0	neutral	SILVER
oculatus	adj	0	neutral	SILVER
oculeus	adj	0	neutral	SILVER
odor	noun	0	neutral	SILVER
oesopom	noun	0	neutral	SILVER
oitilis	adj	1	positive	SILVER
oleamentum	noun	0	neutral	SILVER
olearis	adj	0	neutral	SILVER
olearius	adj	0	neutral	SILVER
oleatus	adj	0	neutral	SILVER
oleom	noun	0	neutral	SILVER
opera	noun	-0.5	negative	SILVER
opinio	noun	0	neutral	SILVER
opitimus	adj	1	positive	SILVER
opos	noun	0.5	positive	SILVER
opportunitas	noun	0.5	positive	SILVER
opseruantia	noun	0	neutral	SILVER
orarium	noun	0	neutral	SILVER
orbitas	noun	-0.5	negative	SILVER
orbitudo	noun	-0.5	negative	SILVER
ordinalis	adj	0.5	positive	SILVER
ordinarius	adj	0.5	positive	SILVER
orfanus	noun	-0.5	negative	SILVER
organalis	adj	0	neutral	SILVER
organarius	noun	0	neutral	SILVER
organicus	adj	0	neutral	SILVER
organom	noun	0	neutral	SILVER
orphanitas	noun	-0.5	negative	SILVER
osculom	noun	0	neutral	SILVER
osseus	adj	0	neutral	SILVER
ossuarius	adj	0	neutral	SILVER
otium	noun	0.5	positive	SILVER
ouuius	adj	-0.5	negative	SILVER
oxor	noun	-0.5	negative	SILVER
pannositas	noun	-0.5	negative	SILVER
pannuceatus	adj	-0.5	negative	SILVER
pannucius	adj	-0.5	negative	SILVER
pannum	noun	-0.5	negative	SILVER
pannus	noun	-0.5	negative	SILVER
parabole	noun	0	neutral	SILVER
parabolicus	adj	0	neutral	SILVER
paris	adj	0.5	positive	SILVER
paritas	noun	0.5	positive	SILVER
partialis	adj	0	neutral	SILVER
partiarius	adj	0	neutral	SILVER
partilis	adj	0	neutral	SILVER
paruitas	noun	0	neutral	SILVER
patratus	noun	0	neutral	SILVER
patricius	adj	0	neutral	SILVER
patricus	adj	0	neutral	SILVER
patritus	adj	0	neutral	SILVER
paucitas	noun	-0.5	negative	SILVER
paullom	noun	0	neutral	SILVER
pax	noun	0.5	positive	SILVER
pectinarius	adj	0	neutral	SILVER
pectinatus	adj	0	neutral	SILVER
pedalis	adj	0	neutral	SILVER
pedarii	noun	0	neutral	SILVER
pedarius	adj	0	neutral	SILVER
pedatus	adj	0	neutral	SILVER
pedica	noun	0	neutral	SILVER
pedicus	adj	0	neutral	SILVER
pellarius	adj	0	neutral	SILVER
pelleatus	adj	0	neutral	SILVER
pelleus	adj	0	neutral	SILVER
pellicius	adj	0	neutral	SILVER
pellitus	adj	0	neutral	SILVER
percunctatio	noun	0	neutral	SILVER
percussor	noun	-1	negative	SILVER
perfuga	noun	-1	negative	SILVER
perfugium	noun	-1	negative	SILVER
periclom	noun	-1	negative	SILVER
periculom	noun	-1	negative	SILVER
permistio	noun	0	neutral	SILVER
pernicies	noun	-1	negative	SILVER
pernities	noun	-1	negative	SILVER
perpetoalis	adj	0	neutral	SILVER
perpetuum	noun	0	neutral	SILVER
personalis	adj	0	neutral	SILVER
personarius	noun	0	neutral	SILVER
personatiuus	adj	0	neutral	SILVER
personatus	adj	0	neutral	SILVER
pertinacia	noun	-1	negative	SILVER
petulantia	noun	-0.5	negative	SILVER
philius	noun	0	neutral	SILVER
philologia	noun	0	neutral	SILVER
physiologicus	adj	0	neutral	SILVER
picaria	noun	0	neutral	SILVER
picarius	noun	0	neutral	SILVER
picatus	adj	0	neutral	SILVER
piceus	adj	0	neutral	SILVER
pietas	noun	1	positive	SILVER
pinalis	adj	0	neutral	SILVER
pinetum	noun	0	neutral	SILVER
pineus	adj	0	neutral	SILVER
plaga	noun	0	neutral	SILVER
planicies	noun	0	neutral	SILVER
planus	adj	0	neutral	SILVER
plebicula	noun	-0.5	negative	SILVER
plebs	noun	0	neutral	SILVER
plenitas	noun	0	neutral	SILVER
plenitudo	noun	0	neutral	SILVER
poblicus	adj	0	neutral	SILVER
poetes	noun	0	neutral	SILVER
poeticus	adj	0	neutral	SILVER
polcer	adj	1	positive	SILVER
pollicaris	adj	0	neutral	SILVER
pompa	noun	0.5	positive	SILVER
popolus	noun	0	neutral	SILVER
populacius	adj	0	neutral	SILVER
popularis	adj	0	neutral	SILVER
populetum	noun	0	neutral	SILVER
populeus	adj	0	neutral	SILVER
portio	noun	0	neutral	SILVER
posterius	adj	0	neutral	SILVER
potestas	noun	0.5	positive	SILVER
potis	adj	0	neutral	SILVER
pouer	noun	0	neutral	SILVER
praedium	noun	0	neutral	SILVER
praetor	noun	0.5	positive	SILVER
precarius	adj	0	neutral	SILVER
preimus	adj	0.5	positive	SILVER
primanus	adj	0.5	positive	SILVER
primatus	noun	0.5	positive	SILVER
primitiae	noun	0.5	positive	SILVER
prioratus	noun	0.5	positive	SILVER
priscus	adj	0	neutral	SILVER
pristinus	adj	0	neutral	SILVER
probus	adj	1	positive	SILVER
procerus	adj	0.5	positive	SILVER
progenies	noun	0	neutral	SILVER
prohemiom	noun	0	neutral	SILVER
proles	noun	0	neutral	SILVER
promontoriom	noun	0	neutral	SILVER
propago	noun	0	neutral	SILVER
propicius	adj	1	positive	SILVER
propinquus	adj	0	neutral	SILVER
proprietas	noun	0	neutral	SILVER
prosapia	noun	0	neutral	SILVER
prosper	adj	1	positive	SILVER
prosperitas	noun	1	positive	SILVER
prosperus	adj	1	positive	SILVER
prosthesis	noun	0	neutral	SILVER
proteruus	adj	-0.5	negative	SILVER
prouerbialis	adj	0	neutral	SILVER
prouerbiom	noun	0	neutral	SILVER
prouincialis	adj	0	neutral	SILVER
pthongus	noun	0	neutral	SILVER
puerarius	noun	0	neutral	SILVER
puerilis	adj	0	neutral	SILVER
pueritas	noun	0	neutral	SILVER
pueritia	noun	0	neutral	SILVER
puerities	noun	0	neutral	SILVER
pulchralia	noun	1	positive	SILVER
pulchritas	noun	1	positive	SILVER
pulchritudo	noun	1	positive	SILVER
punctum	noun	0	neutral	SILVER
puritas	noun	1	positive	SILVER
puritia	noun	1	positive	SILVER
pusillitas	noun	0	neutral	SILVER
pusillus	adj	0	neutral	SILVER
putris	adj	-1	negative	SILVER
quaerella	noun	-1	negative	SILVER
quartanus	adj	0	neutral	SILVER
quartarius	adj	0	neutral	SILVER
rabo	noun	0	neutral	SILVER
radix	noun	0	neutral	SILVER
rasoriom	noun	0	neutral	SILVER
recentarius	noun	0	neutral	SILVER
rectus	adj	1	positive	SILVER
redimiculom	noun	0	neutral	SILVER
refugiom	noun	0.5	positive	SILVER
regalis	adj	0	neutral	SILVER
regio	noun	0	neutral	SILVER
regnom	noun	0	neutral	SILVER
religio	noun	1	positive	SILVER
reliquia	noun	0	neutral	SILVER
remedium	noun	0	neutral	SILVER
repertom	noun	0	neutral	SILVER
reprensio	noun	-0.5	negative	SILVER
retialis	adj	0	neutral	SILVER
retiarius	noun	0	neutral	SILVER
retiatus	adj	0	neutral	SILVER
rhythmicus	adj	0	neutral	SILVER
rhythmos	noun	0	neutral	SILVER
rudimentom	noun	0	neutral	SILVER
rus	noun	0	neutral	SILVER
rutaceus	adj	0	neutral	SILVER
rutarius	adj	0	neutral	SILVER
rutatus	adj	0	neutral	SILVER
saburralis	adj	0	neutral	SILVER
saburrarius	noun	0	neutral	SILVER
saccarius	adj	0	neutral	SILVER
saccatom	noun	0	neutral	SILVER
sacceus	adj	0	neutral	SILVER
sacrabilis	adj	1	positive	SILVER
saeuitas	noun	-1	negative	SILVER
saeuitia	noun	-1	negative	SILVER
saeuities	noun	-1	negative	SILVER
saluia	noun	1	positive	SILVER
salutaris	adj	1	positive	SILVER
sanctuariom	noun	0.5	positive	SILVER
sanitas	noun	1	positive	SILVER
scafiom	noun	0	neutral	SILVER
scelio	noun	-1	negative	SILVER
scortillom	noun	-0.5	negative	SILVER
scrutiniom	noun	0	neutral	SILVER
secundanus	adj	0	neutral	SILVER
secundarius	adj	0	neutral	SILVER
securus	adj	1	positive	SILVER
sedes	noun	0	neutral	SILVER
seispes	adj	1	positive	SILVER
sementeriom	noun	-0.5	negative	SILVER
senecio	noun	-0.5	negative	SILVER
senectus	adj	-0.5	negative	SILVER
senectus	noun	0	neutral	SILVER
senex	adj	0	neutral	SILVER
senexs	adj	-0.5	negative	SILVER
senica	noun	-0.5	negative	SILVER
senilis	adj	-0.5	negative	SILVER
senium	noun	-0.5	negative	SILVER
senius	noun	-0.5	negative	SILVER
sensualitas	noun	0.5	positive	SILVER
sensus	noun	0.5	positive	SILVER
sententialis	adj	0	neutral	SILVER
series	noun	0.5	positive	SILVER
seruilis	adj	-0.5	negative	SILVER
seruitus	noun	-0.5	negative	SILVER
seruos	noun	-0.5	negative	SILVER
sica	noun	-1	negative	SILVER
signalis	adj	0	neutral	SILVER
signarius	adj	0	neutral	SILVER
signom	noun	0	neutral	SILVER
simil	adj	0	neutral	SILVER
similitas	noun	0	neutral	SILVER
similitudo	noun	0	neutral	SILVER
simulacrom	noun	0	neutral	SILVER
sinceritas	noun	0.5	positive	SILVER
singillarius	adj	0	neutral	SILVER
singolus	adj	0	neutral	SILVER
singularitas	noun	0	neutral	SILVER
socius	noun	1	positive	SILVER
sodalis	noun	1	positive	SILVER
soledus	adj	0.5	positive	SILVER
solemnis	adj	0	neutral	SILVER
solers	adj	1	positive	SILVER
solidus	adj	0.5	positive	SILVER
solidus	noun	0	neutral	SILVER
sollemnitas	noun	0	neutral	SILVER
sollertia	noun	1	positive	SILVER
solum	noun	0	neutral	SILVER
solus	adj	-0.5	negative	SILVER
somnium	noun	0.5	positive	SILVER
somnus	noun	0.5	positive	SILVER
sophus	noun	1	positive	SILVER
sospita	noun	1	positive	SILVER
sospitas	noun	1	positive	SILVER
speculum	noun	0	neutral	SILVER
speculus	noun	0	neutral	SILVER
spiculom	noun	0	neutral	SILVER
spiritualis	adj	0	neutral	SILVER
spiritus	noun	0	neutral	SILVER
squaliditas	noun	-1	negative	SILVER
squamossus	adj	0	neutral	SILVER
stabilitas	noun	0.5	positive	SILVER
status	noun	0	neutral	SILVER
stellio	noun	-1	negative	SILVER
stilicidiom	noun	-0.5	negative	SILVER
stillicidiom	noun	-0.5	negative	SILVER
stlocus	noun	0	neutral	SILVER
strenuos	adj	1	positive	SILVER
suauis	adj	0.5	positive	SILVER
subdititius	adj	-0.5	negative	SILVER
subfragiom	noun	0	neutral	SILVER
sublimis	adj	0.5	positive	SILVER
submorosus	adj	-0.5	negative	SILVER
suboles	noun	0.5	positive	SILVER
subpositicius	adj	0	neutral	SILVER
subrepticius	adj	-0.5	negative	SILVER
sucophantia	noun	-1	negative	SILVER
suffimentom	noun	0	neutral	SILVER
suffragiom	noun	0	neutral	SILVER
suffugium	noun	-1	negative	SILVER
superuacaneus	adj	-1	negative	SILVER
symposion	noun	0	neutral	SILVER
symposium	noun	0	neutral	SILVER
syncerus	adj	0.5	positive	SILVER
syncope	noun	0	neutral	SILVER
tabellarius	adj	0	neutral	SILVER
tabernola	noun	0	neutral	SILVER
taciturnus	adj	0	neutral	SILVER
talaris	adj	0	neutral	SILVER
talarius	adj	0	neutral	SILVER
tempestas	noun	0	neutral	SILVER
temporalis	adj	0	neutral	SILVER
temporarius	adj	0	neutral	SILVER
tenuiarius	adj	0	neutral	SILVER
tenuitas	noun	0	neutral	SILVER
tera	noun	0	neutral	SILVER
terminus	noun	0	neutral	SILVER
terralis	adj	0	neutral	SILVER
terrarius	adj	0	neutral	SILVER
terreus	adj	0	neutral	SILVER
tertianus	adj	0	neutral	SILVER
tertiarius	adj	0	neutral	SILVER
testa	noun	0	neutral	SILVER
tignarius	adj	0	neutral	SILVER
tignom	noun	0	neutral	SILVER
trabalis	adj	0	neutral	SILVER
trabaria	noun	0	neutral	SILVER
trabea	noun	0	neutral	SILVER
trabis	noun	0	neutral	SILVER
tractus	noun	0	neutral	SILVER
traenna	noun	0	neutral	SILVER
transfuga	noun	-1	negative	SILVER
traps	noun	0	neutral	SILVER
trimatus	noun	0	neutral	SILVER
tristitas	noun	-1	negative	SILVER
tristitudo	noun	-1	negative	SILVER
triuium	noun	0	neutral	SILVER
trochlea	noun	0	neutral	SILVER
trochlia	noun	0	neutral	SILVER
troclea	noun	0	neutral	SILVER
troclia	noun	0	neutral	SILVER
troculea	noun	0	neutral	SILVER
tropaeom	noun	0.5	positive	SILVER
tumiditas	noun	-0.5	negative	SILVER
turba	noun	0	neutral	SILVER
turpedo	noun	-1	negative	SILVER
turpitudo	noun	-1	negative	SILVER
tussedo	noun	0	neutral	SILVER
tussicus	adj	0	neutral	SILVER
uaciuitas	noun	0	neutral	SILVER
uaegrandis	adj	0	neutral	SILVER
ualiditas	noun	1	positive	SILVER
uarianus	adj	0	neutral	SILVER
uarietas	noun	0	neutral	SILVER
uaro	noun	-1	negative	SILVER
uarro	noun	-1	negative	SILVER
uastitas	noun	-1	negative	SILVER
uastitia	noun	-1	negative	SILVER
uastities	noun	-1	negative	SILVER
uastitudo	noun	-1	negative	SILVER
uea	noun	0	neutral	SILVER
ueiuus	adj	0	neutral	SILVER
uena	noun	0	neutral	SILVER
uenetom	noun	0	neutral	SILVER
ueniabilis	adj	1	positive	SILVER
uenialis	adj	1	positive	SILVER
uerbalis	adj	0	neutral	SILVER
uerbom	noun	0	neutral	SILVER
ueritas	noun	0.5	positive	SILVER
uerom	noun	1	positive	SILVER
uestibulom	noun	0	neutral	SILVER
ueter	adj	0	neutral	SILVER
ueterarius	adj	0	neutral	SILVER
ueteretum	noun	0	neutral	SILVER
ueternositas	noun	-0.5	negative	SILVER
ueternus	adj	0	neutral	SILVER
uetranus	adj	0.5	positive	SILVER
uetustas	noun	-0.5	negative	SILVER
uetustus	adj	0	neutral	SILVER
uialis	adj	0	neutral	SILVER
uiarius	adj	0	neutral	SILVER
uicinia	noun	0	neutral	SILVER
uicinitas	noun	0	neutral	SILVER
uiolentia	noun	-1	negative	SILVER
uiperalis	adj	0	neutral	SILVER
uipereus	adj	0	neutral	SILVER
uiracius	adj	0.5	positive	SILVER
uiratus	noun	0.5	positive	SILVER
uirilis	adj	0.5	positive	SILVER
uisibilitas	noun	0	neutral	SILVER
uitalis	adj	0	neutral	SILVER
uiuarius	adj	0	neutral	SILVER
unda	noun	0	neutral	SILVER
unianimis	adj	1	positive	SILVER
uniuersalitas	noun	0	neutral	SILVER
uniuersitas	noun	0	neutral	SILVER
uniuersum	noun	0	neutral	SILVER
uocalis	adj	0	neutral	SILVER
uociuus	adj	0	neutral	SILVER
upilio	noun	0	neutral	SILVER
urbanus	noun	0.5	positive	SILVER
urbicus	adj	0.5	positive	SILVER
urps	noun	0.5	positive	SILVER
utilitas	noun	1	positive	SILVER
uulgus	noun	0	neutral	SILVER
uxor	noun	0	neutral	SILVER
uxoratus	adj	-0.5	negative	SILVER
uyr	noun	0.5	positive	SILVER
heroine	noun	0	neutral	GOLD
mulsus	adj	0.5	positive	GOLD
obaeratus	noun	-0.5	negative	GOLD
parra	noun	-0.5	negative	GOLD
curialis	adj	0	neutral	GOLD
deiectio	noun	-0.5	negative	GOLD
eiulatio	noun	-1	negative	GOLD
indubitatus	adj	0.5	positive	GOLD
ineluctabilis	adj	-0.5	negative	GOLD
multipotens	adj	1	positive	GOLD
spintria	noun	-0.5	negative	GOLD
amoena	noun	1	positive	GOLD
circumsessio	noun	0	neutral	GOLD
concentio	noun	0	neutral	GOLD
contionator	noun	-0.5	negative	GOLD
desomnis	adj	-0.5	negative	GOLD
harpax	noun	-0.5	negative	GOLD
ictericus	adj	-0.5	negative	GOLD
incelebratus	adj	0	neutral	GOLD
inspoliatus	adj	0.5	positive	GOLD
interceptio	noun	-0.5	negative	GOLD
larualis	adj	0	neutral	GOLD
meritorium	noun	-0.5	negative	GOLD
numerabilis	noun	0	neutral	GOLD
pendens	adj	0	neutral	GOLD
persimplex	adj	0.5	positive	GOLD
perstudiosus	adj	1	positive	GOLD
sandapila	noun	-0.5	negative	GOLD
sinistrum	noun	-1	negative	GOLD
tenerum	noun	0.5	positive	GOLD
togula	noun	0	neutral	GOLD
uagor	noun	0	neutral	GOLD
utens	adj	0	neutral	GOLD
fas	noun	1	positive	GOLD
toga	noun	0	neutral	GOLD
nympha	noun	0	neutral	GOLD
canus	adj	0	neutral	GOLD
funis	noun	0	neutral	GOLD
decor	noun	1	positive	GOLD
aetherius	adj	0	neutral	GOLD
rosa	noun	0	neutral	GOLD
talentum	noun	0	neutral	GOLD
aerius	adj	0	neutral	GOLD
exsanguis	adj	-1	negative	GOLD
imperfectus	adj	-1	negative	GOLD
guttur	noun	0	neutral	GOLD
fasti	noun	0.5	positive	GOLD
fractus	adj	-0.5	negative	GOLD
mercenarius	noun	-0.5	negative	GOLD
luteus	adj	-0.5	negative	GOLD
deserta	noun	0	neutral	GOLD
dius	adj	0.5	positive	GOLD
excelsum	noun	0	neutral	GOLD
mapalia	noun	-0.5	negative	GOLD
semisomnus	adj	-0.5	negative	GOLD
repletus	adj	0	neutral	GOLD
leuor	noun	0.5	positive	GOLD
obsessor	noun	-0.5	negative	GOLD
inundatio	noun	0	neutral	GOLD
lucifer	adj	0.5	positive	GOLD
conquestio	noun	-0.5	negative	GOLD
entheus	adj	0	neutral	GOLD
intercapedo	noun	0	neutral	GOLD
praelongus	adj	0	neutral	GOLD
circumscriptor	noun	-0.5	negative	GOLD
deliratio	noun	-0.5	negative	GOLD
fidicula	noun	0	neutral	GOLD
gentilis	noun	0	neutral	GOLD
mucidus	adj	-1	negative	GOLD
notities	noun	0	neutral	GOLD
scutica	noun	0	neutral	GOLD
uiperinus	adj	-0.5	negative	GOLD
amara	noun	0	neutral	GOLD
comptus	noun	0	neutral	GOLD
confragosum	noun	-0.5	negative	GOLD
dilucidus	adj	1	positive	GOLD
exundatio	noun	0	neutral	GOLD
gelus	noun	0	neutral	GOLD
illacessitus	adj	0	neutral	GOLD
loquentia	noun	0.5	positive	GOLD
miratrix	noun	0	neutral	GOLD
natalicius	adj	0	neutral	GOLD
parata	noun	0	neutral	GOLD
pomosus	adj	0.5	positive	GOLD
pubens	adj	0.5	positive	GOLD
tabernarius	noun	0	neutral	GOLD
apsyctos	noun	0	neutral	GOLD
cauponula	noun	0	neutral	GOLD
cetionides	noun	0	neutral	GOLD
chelonia	noun	0	neutral	GOLD
chrysolampsis	noun	0	neutral	GOLD
coactio	noun	0	neutral	GOLD
cognobilis	adj	0.5	positive	GOLD
collaticius	adj	0	neutral	GOLD
compensatio	noun	0	neutral	GOLD
comula	noun	0	neutral	GOLD
conspicuum	noun	0.5	positive	GOLD
decoctior	adj	-0.5	negative	GOLD
densitas	noun	0	neutral	GOLD
descripta	noun	0	neutral	GOLD
diphyes	noun	0	neutral	GOLD
eburatus	adj	0	neutral	GOLD
ecclesia	noun	0	neutral	GOLD
elenchus	noun	0	neutral	GOLD
enariste	noun	0	neutral	GOLD
eusebes	noun	0	neutral	GOLD
expolitus	adj	1	positive	GOLD
extrarius	adj	0	neutral	GOLD
hiera	noun	0	neutral	GOLD
icterias	noun	0	neutral	GOLD
lenonius	adj	-1	negative	GOLD
leucopoecilos	noun	0	neutral	GOLD
medusa	noun	0	neutral	GOLD
mollicellus	adj	0.5	positive	GOLD
parenticida	noun	-1	negative	GOLD
patrator	noun	0	neutral	GOLD
planus	noun	-1	negative	GOLD
progressus	adj	0	neutral	GOLD
reptabundus	adj	0	neutral	GOLD
salutatus	adj	0.5	positive	GOLD
scurrilis	adj	-0.5	negative	GOLD
seminanis	adj	0	neutral	GOLD
somniculosus	adj	-0.5	negative	GOLD
spatiator	noun	0	neutral	GOLD
stloppus	noun	0	neutral	GOLD
subauratus	adj	0	neutral	GOLD
superbificus	adj	-0.5	negative	GOLD
tanos	noun	0	neutral	GOLD
tardipes	adj	-0.5	negative	GOLD
tirocinium	noun	0	neutral	GOLD
uerbiuelitatio	noun	-0.5	negative	GOLD
uigilax	adj	0.5	positive	GOLD
flumen	noun	0	neutral	GOLD
templum	noun	0	neutral	GOLD
auris	noun	0	neutral	GOLD
sidus	noun	0	neutral	GOLD
motus	noun	0	neutral	GOLD
sacrum	noun	0.5	positive	GOLD
aduentus	noun	0	neutral	GOLD
arx	noun	0	neutral	GOLD
quaestor	noun	0	neutral	GOLD
occultus	adj	-0.5	negative	GOLD
inane	noun	-0.5	negative	GOLD
publicanus	noun	-0.5	negative	GOLD
laqueus	noun	-0.5	negative	GOLD
pirata	noun	-0.5	negative	GOLD
gnarus	adj	0.5	positive	GOLD
uigor	noun	1	positive	GOLD
adoptio	noun	0	neutral	GOLD
nubila	noun	-0.5	negative	GOLD
thesaurus	noun	0.5	positive	GOLD
affinis	noun	0	neutral	GOLD
merus	adj	0.5	positive	GOLD
praeceps	noun	-0.5	negative	GOLD
puteus	noun	0	neutral	GOLD
subtilitas	noun	0.5	positive	GOLD
argutus	adj	0.5	positive	GOLD
sacratus	adj	1	positive	GOLD
peregrinus	noun	0	neutral	GOLD
atticus	adj	0	neutral	GOLD
seruulus	noun	-0.5	negative	GOLD
canorus	adj	1	positive	GOLD
exanimus	adj	-1	negative	GOLD
rima	noun	0	neutral	GOLD
adulter	adj	-1	negative	GOLD
lena	noun	-1	negative	GOLD
roseus	adj	0.5	positive	GOLD
placatus	adj	1	positive	GOLD
diiunctus	adj	-0.5	negative	GOLD
sanguinolentus	adj	-1	negative	GOLD
donatiuum	noun	0	neutral	GOLD
dicax	adj	-0.5	negative	GOLD
perfacilis	adj	0.5	positive	GOLD
proceres	noun	1	positive	GOLD
anceps	noun	-0.5	negative	GOLD
anfractus	noun	0	neutral	GOLD
auernus	adj	-0.5	negative	GOLD
concursatio	noun	-0.5	negative	GOLD
eneruis	adj	-1	negative	GOLD
luscus	adj	-0.5	negative	GOLD
uesica	noun	0	neutral	GOLD
uulgatus	adj	0	neutral	GOLD
emendatio	noun	0.5	positive	GOLD
continuatio	noun	0	neutral	GOLD
lapidatio	noun	-0.5	negative	GOLD
lupanar	noun	-1	negative	GOLD
gorgoneus	adj	0	neutral	GOLD
hirnea	noun	0	neutral	GOLD
praedator	noun	-1	negative	GOLD
signifer	adj	0	neutral	GOLD
bubo	noun	-0.5	negative	GOLD
contractio	noun	0	neutral	GOLD
destillatio	noun	0	neutral	GOLD
fabrilis	adj	0.5	positive	GOLD
obliquitas	noun	-0.5	negative	GOLD
obtestatio	noun	0	neutral	GOLD
eneruatus	adj	-1	negative	GOLD
herous	adj	0.5	positive	GOLD
indotatus	adj	-0.5	negative	GOLD
intimus	noun	1	positive	GOLD
obiurgator	noun	-0.5	negative	GOLD
praediues	adj	0.5	positive	GOLD
pruinosus	adj	-0.5	negative	GOLD
suspensum	noun	-0.5	negative	GOLD
calamistratus	adj	-0.5	negative	GOLD
absentiuus	adj	0	neutral	GOLD
acceptio	noun	0	neutral	GOLD
actiuncula	noun	0	neutral	GOLD
adauctus	noun	0	neutral	GOLD
adipatum	noun	0	neutral	GOLD
aegophthalmos	noun	0	neutral	GOLD
alucinatio	noun	-0.5	negative	GOLD
angina	noun	-1	negative	GOLD
astrion	noun	0	neutral	GOLD
patria	noun	0	neutral	GOLD
mons	noun	0	neutral	GOLD
puella	noun	0	neutral	GOLD
orbis	noun	0	neutral	GOLD
iuuenis	noun	0	neutral	GOLD
cursus	noun	0	neutral	GOLD
natus	noun	0	neutral	GOLD
consuetudo	noun	0	neutral	GOLD
ripa	noun	0	neutral	GOLD
arator	noun	0	neutral	GOLD
nemus	noun	0	neutral	GOLD
dolus	noun	-1	negative	GOLD
ornamentum	noun	0.5	positive	GOLD
ratis	noun	0	neutral	GOLD
possessio	noun	0	neutral	GOLD
tumultus	noun	-1	negative	GOLD
aeuum	noun	0	neutral	GOLD
taurus	noun	0	neutral	GOLD
ruina	noun	-1	negative	GOLD
seditio	noun	-1	negative	GOLD
angustus	adj	-0.5	negative	GOLD
geminus	adj	0	neutral	GOLD
arena	noun	0	neutral	GOLD
sagitta	noun	0	neutral	GOLD
puppis	noun	0	neutral	GOLD
adolescentia	noun	0	neutral	GOLD
aspectus	noun	0	neutral	GOLD
fossa	noun	0	neutral	GOLD
uenter	noun	0	neutral	GOLD
theatrum	noun	0	neutral	GOLD
ianua	noun	0	neutral	GOLD
caelestis	adj	0.5	positive	GOLD
radius	noun	0	neutral	GOLD
futurus	adj	0	neutral	GOLD
riuus	noun	0	neutral	GOLD
uinea	noun	0	neutral	GOLD
